est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.0766575574,0.1714115092,56109.9470171177,46118755.62672782,22.7,False
0.0201629919,0.0450858206,60033.647672073,38697575.84995181,25.6,False
0.0190789723,0.0426618789,42867.0614664454,40787060.58239165,25.72,False
0.1010543415,0.2259643771,24697.3281609223,70832312.48600821,22.1,False
0.0421264611,0.0941976306,41196.3630794269,19342484.902959406,24.0,False
0.5352479056,1.1968507018,74228.319034038,58466002.57019894,18.48,False
0.2210828104,0.4943561926,50552.651306255,28679696.860302284,20.4,False
0.3471802221,0.776318577,18281.3535705166,23924027.71129112,19.42,False
0.163137941,0.3647875257,22954.1372954298,73925738.93479457,21.06,False
0.0160160338,0.0358129403,44959.8164307671,43370819.459831856,26.1,False
0.0167785713,0.0375180259,34096.8189520557,44674791.04398194,25.999,False
0.777239702,1.7379608086,59644.9979553208,34707989.00077014,17.67,False
0.1214940408,0.2716689341,65008.465438086,43176954.12899952,21.7,False
0.0278326768,0.0622357573,45769.6885880743,50067230.69238608,24.9,False
0.1732028271,0.3872932954,48389.2749050544,48409447.45978662,20.93,False
0.022108281,0.0494356193,19476.1269333037,41826941.54142911,25.4,False
0.063760979,0.1425738833,13617.7940539459,36273026.65525696,23.1,False
0.0384197891,0.0859092601,61058.4368586732,27222828.892797,24.2,False
0.0101054342,0.0225964377,27910.3148996069,18418304.537277155,27.1,False
0.052547853,0.1175005715,25541.6797665642,59766413.91952025,23.52,False
0.0063760979,0.0142573883,12487.2744907842,31703298.248949774,28.1,False
0.0667659413,0.1492931834,77561.3390378425,28136581.22479537,23.0,False
0.0483676488,0.1081533507,38608.6065121573,5770758.868710522,23.7,False
0.0532788665,0.1191351672,48049.2998817167,10278506.020157391,23.49,False
0.0116025908,0.0259441818,13435.9015135389,6434548.16460526,26.8,False
0.1460679643,0.3266178974,40287.7695729744,67896379.65288086,21.3,False
0.058150704,0.130028927,28221.989730183,29985423.915617663,23.3,False
0.0152951935,0.0342010925,47951.0815167256,35281507.84523097,26.2,False
0.0840533402,0.1879489824,30206.9907609418,53637881.63188872,22.5,False
0.0506471459,0.1132504611,13521.1066564375,48611764.06796824,23.6,False
0.4661814374,1.0424133839,78884.2039674179,67613470.67786713,18.78,False
0.0608912622,0.1361570015,22480.0282712206,60576167.44291141,23.2,False
0.0231502122,0.0517654482,26641.2595877077,23498894.949203927,25.3,False
0.2914439045,0.6516883822,67668.130023611,44478016.01961832,19.8,False
0.3503926411,0.7835017643,73610.149241327,68530255.91220252,19.4,False
0.0101520787,0.0227007381,33216.5443887558,58263282.272165135,27.09,False
0.04411182,0.0986370281,31021.1698220821,64468145.73602036,23.9,False
0.022108281,0.0494356193,46317.0700404328,5354023.783055782,25.4,False
0.0127219879,0.0284472297,19068.5610855208,1180372.178379509,26.6,False
0.040230458,0.0899580388,9972.5968065115,61351240.75424536,24.1,False
0.0732073989,0.1636967205,67454.4182843419,46152586.94567173,22.8,False
0.0101054342,0.0225964377,26687.1825182772,4033411.54519817,27.1,False
0.0175612318,0.0392681082,13067.1303094799,25327714.877673723,25.9,False
0.0116025908,0.0259441818,44989.9683652368,36448962.99552533,26.8,False
0.1447288051,0.3236234466,119889.7553624069,72677464.40290035,21.32,False
0.0122054832,0.0272922901,50134.9726802178,28833317.68630275,26.69,False
0.0348782733,0.0779901901,20623.9295407304,37221601.16769119,24.41,False
0.0384197891,0.0859092601,46007.3241629798,28885556.23028145,24.2,False
0.0226232491,0.0505871228,43704.0960664252,26410259.054865006,25.35,False
0.0608912622,0.1361570015,111828.8400325481,18888936.040425505,23.2,False
0.0160160338,0.0358129403,32302.9397787173,42187110.51592179,26.1,False
0.096506147,0.2157943048,80340.3088312738,63053043.93800122,22.2,False
0.1058168859,0.2366137501,29034.6612962454,67375295.22088993,22.0,False
0.2016299194,0.4508582062,89517.6372592804,38527722.727549545,20.6,False
0.04411182,0.0986370281,70100.3066121716,44857249.71674422,23.9,False
0.046190746,0.1032856481,53408.3983633742,17707617.924794413,23.8,False
0.0160160338,0.0358129403,20363.2148638565,24562436.42703889,26.1,False
0.0334622374,0.0748238376,43557.8842137665,39322256.46284265,24.5,False
0.0116025908,0.0259441818,40856.0336157618,17740730.63540999,26.8,False
0.0766575574,0.1714115092,67747.3203141824,12180166.288473995,22.7,False
0.6991252322,1.5632915441,132411.9222086879,61276243.661906734,17.9,False
0.1529519353,0.3420109247,32034.9358691616,27294294.60773596,21.2,False
0.8027031673,1.7948988478,62241.4049237078,55195874.16916512,17.6,False
0.0058150704,0.0130028927,4207.813907148,1036871.947480283,28.3,False
0.0207278843,0.0463489584,6953.5538512781,21244190.51439041,25.54,False
0.0058150704,0.0130028927,37371.7847756185,1584382.588890345,28.3,False
0.0201629919,0.0450858206,60636.2159471602,70205300.98870489,25.6,False
0.0302381333,0.0676145215,30310.7907563888,5988019.930110457,24.72,False
0.0121494041,0.0271668934,37257.2341142468,2146452.424124121,26.7,False
0.0105816886,0.023661375,17301.6387768181,1993404.303649376,27.0,False
0.0121494041,0.0271668934,45808.8181247513,411729.017331995,26.7,False
0.0802703167,0.1794898848,60560.500890668,33225326.85988669,22.6,False
0.0043909145,0.0098183832,48957.8319440755,40296653.2730546,28.91,False
0.0116025908,0.0259441818,30671.8460156648,64361679.32550728,26.8,False
0.057089334,0.1276556316,35980.910171455,13699114.050956566,23.34,False
0.1756123185,0.3926810818,52959.9658676677,74514514.71250458,20.9,False
0.0506471459,0.1132504611,15875.6848144022,46765062.99033329,23.6,False
0.0699125232,0.1563291544,74243.1714110028,40459424.881084666,22.9,False
0.1420872067,0.317716653,42636.8538848426,40195913.28948768,21.36,False
0.0063760979,0.0142573883,28915.1029684977,11404093.9625642,28.1,False
0.5352479056,1.1968507018,54730.1691250052,52476876.88743237,18.48,False
0.0118728499,0.0265484994,62840.6247625711,53971625.56382567,26.75,False
0.2210828104,0.4943561926,48423.8075783875,72288701.30649567,20.4,False
0.065246163,0.1458948557,71987.0210304826,13483437.649873968,23.05,False
0.0506471459,0.1132504611,56216.5886266758,64971926.84061904,23.6,False
0.2016299194,0.4508582062,39374.2853667349,12693603.830862656,20.6,False
0.3685996993,0.8242139842,54500.9190460697,12588327.022611815,19.29,False
0.2538370294,0.5675968529,108443.1210372626,68845542.15974313,20.1,False
0.0483676488,0.1081533507,36655.9717782481,42936738.2917136,23.7,False
0.0160160338,0.0358129403,97593.7969343326,74665874.33678041,26.1,False
0.0257368254,0.0575492912,16879.9136978449,12239623.45327274,25.07,False
0.5815070396,1.30028927,50098.5842328374,40495501.27510281,18.3,False
0.3841978911,0.8590926012,62521.1613958774,61613913.19155036,19.2,False
0.0840533402,0.1879489824,58290.8143047581,27262581.908786777,22.5,False
0.0152951935,0.0342010925,20427.1960608098,7849823.660711248,26.2,False
0.3503926411,0.7835017643,57318.0422243306,68184798.72136095,19.4,False
0.0242412481,0.0542050786,46009.0330705321,9249996.309374155,25.2,False
0.0251509837,0.0562393094,62396.3996504827,39342075.92168981,25.12,False
0.2538370294,0.5675968529,70662.1846713214,29777956.38349579,20.1,False
0.2469192656,0.5521282628,82824.5173564451,64781479.342403,20.16,False
0.0051826869,0.0115888403,11516.2024083705,29964165.47485897,28.55,False
0.0291443905,0.0651688382,70665.8643148345,3119465.6485158,24.8,False
0.1272198785,0.2844722965,73339.6383251665,27244452.30747913,21.6,False
0.0319561887,0.0714562102,63041.2398277171,23205347.7106196,24.6,False
0.2210828104,0.4943561926,130780.4126380754,64208392.357073285,20.4,False
0.0253837029,0.0567596853,31220.0136132288,8601649.029213361,25.1,False
0.0183888672,0.0411187571,80660.2831874636,35250930.33979871,25.8,False
0.0339277435,0.0758647409,13822.6150321701,13533498.42286014,24.47,False
0.0472666667,0.1056914799,101519.1810469008,47750297.49303632,23.75,False
0.0257368254,0.0575492912,44004.7725529363,29552028.578934424,25.07,False
0.04411182,0.0986370281,28928.5880190727,22975015.28101204,23.9,False
0.0231502122,0.0517654482,30485.5608754496,24366933.46328345,25.3,False
0.0766575574,0.1714115092,35166.1783630473,40835017.9195669,22.7,False
0.1214940408,0.2716689341,68486.8579089955,24094004.162177406,21.7,False
0.0319561887,0.0714562102,25172.5062583515,4285646.658791582,24.6,False
0.0413575665,0.0924783301,57404.091082262,18745088.428312358,24.04,False
0.3967847541,0.8872376825,14518.9242415432,57914068.4095317,19.13,False
0.1382149359,0.3090579921,85600.215235561,68984583.46156935,21.42,False
0.0142087207,0.0317716653,27261.9719714864,6119622.866805388,26.36,False
0.0030517923,0.0068240151,15508.9115799927,1365440.286788202,29.7,False
0.0334622374,0.0748238376,41994.7635871778,3643257.233481835,24.5,False
0.096506147,0.2157943048,46542.3279504217,65385202.68496703,22.2,False
1.4208720673,3.1771665298,53798.6034400172,24019757.318116643,16.36,False
0.0555334912,0.1241766613,51699.0499903562,7382375.28608097,23.4,False
0.0201629919,0.0450858206,96136.6287481765,67393576.51443775,25.6,False
0.063760979,0.1425738833,49827.9423427679,51709112.31467537,23.1,False
0.0421264611,0.0941976306,88407.7459678966,73309374.85645148,24.0,False
0.0027832677,0.0062235757,16395.1911893195,813677.864475722,29.9,False
0.0334622374,0.0748238376,38867.290721618,16035755.423297988,24.5,False
0.2658,0.5943468684,81286.54670021,37338246.72591183,20.0,False
0.058150704,0.130028927,62331.0910811305,27099481.0807242,23.3,False
0.0350392641,0.0783501764,24850.4744203124,9090678.781524302,24.4,False
0.0530340723,0.1185877909,39741.37448562,22369451.34609468,23.5,False
0.2914439045,0.6516883822,56585.6108016358,25876695.04888037,19.8,False
0.1677084622,0.3750075218,69595.356053642,43481278.39813865,21.0,False
0.1108038821,0.2477650126,12568.338818149,35678758.78070436,21.9,False
0.0088014652,0.0196806745,15300.3316739391,4615840.992308318,27.4,False
0.1677084622,0.3750075218,106369.1537851454,49849105.0001769,21.0,False
0.1838886721,0.411187571,49211.3668481474,61816909.33309666,20.8,False
0.1272198785,0.2844722965,36022.6076462039,18722663.12416765,21.6,False
0.0133215567,0.0297879063,27421.1302146054,3540966.17431939,26.5,False
0.6991252322,1.5632915441,25557.6102283515,51023910.86621052,17.9,False
0.0421264611,0.0941976306,60009.4809344632,15704966.662644807,24.0,False
0.0110803882,0.0247765013,37693.9692383555,43414177.18609716,26.9,False
0.0127219879,0.0284472297,16847.8325738874,5739953.869797353,26.6,False
0.0506471459,0.1132504611,90291.7375457764,56667014.31202073,23.6,False
0.1732028271,0.3872932954,45775.9052508665,55489134.01528139,20.93,False
0.4619074603,1.0328564805,120381.9734587864,31925403.319299884,18.8,False
0.0956213733,0.2138158908,19823.5865739482,51414836.66910223,22.22,False
0.022108281,0.0494356193,29837.2501511677,2823387.258850434,25.4,False
0.4597851883,1.028110936,76210.5009641494,67903814.77173837,18.81,False
0.0058150704,0.0130028927,25536.0896672682,24862529.93377633,28.3,False
0.02658,0.0594346868,17228.1231888341,41138836.18887053,25.0,False
0.0231502122,0.0517654482,48245.5929159061,4442862.336567935,25.3,False
0.0608912622,0.1361570015,55899.9535790243,40384067.6617936,23.2,False
0.2111324448,0.4721064988,40557.7117548054,65843627.51055615,20.5,False
0.0840533402,0.1879489824,64183.9082616731,68284068.15786578,22.5,False
0.0921626549,0.2060819612,49061.0477536186,37881343.676644765,22.3,False
0.0506471459,0.1132504611,50588.0606763112,12086344.039531188,23.6,False
0.022108281,0.0494356193,23213.018350797,1919375.947277746,25.4,False
0.1108038821,0.2477650126,71235.2630290306,42251856.05518376,21.9,False
0.0178877195,0.0399981568,42186.5018685709,2828292.677726243,25.86,False
0.0472666667,0.1056914799,19428.3266628303,38713203.41192392,23.75,False
0.0110803882,0.0247765013,41027.0059909897,26728223.77746903,26.9,False
0.0115492818,0.0258249791,15883.7024258461,7514961.993328808,26.81,False
0.0133215567,0.0297879063,20327.7287778719,3677194.587395999,26.5,False
0.5041444339,1.1273012246,83066.3070239009,57376334.45267954,18.61,False
0.058150704,0.130028927,108156.123229653,53723541.44704965,23.3,False
0.0251509837,0.0562393094,56950.8606250762,51910298.6361502,25.12,False
0.1487835705,0.3326901775,58038.4264025311,42025455.67095105,21.26,False
0.0530340723,0.1185877909,55912.8200217347,52982304.45122848,23.5,False
0.2783267681,0.6223575734,136267.830967045,48152007.61189912,19.9,False
0.1394938229,0.3119176705,25717.3497267078,54161610.22119169,21.4,False
0.2424124811,0.5420507863,67774.5702409234,58885232.0058587,20.2,False
0.0888290416,0.1986277755,46953.459333463,22157832.891954336,22.38,False
0.5135171787,1.1482593191,23658.1865466504,62690634.45116933,18.57,False
0.04411182,0.0986370281,40096.1914840976,51916278.48188813,23.9,False
0.0802703167,0.1794898848,60101.8981863664,33419646.60920895,22.6,False
0.04411182,0.0986370281,44350.1655442153,26750222.144252528,23.9,False
0.063760979,0.1425738833,54495.2849605254,43480107.226334,23.1,False
0.0040230458,0.0089958039,59860.357775951,18208788.037928823,29.1,False
0.0530340723,0.1185877909,63871.7901351145,61086998.96048509,23.5,False
0.0557898221,0.1247498347,39681.0828223758,37500687.06441857,23.39,False
0.022108281,0.0494356193,61223.4198840856,67059645.63004266,25.4,False
0.0161642283,0.0361443134,38459.8477529755,46169643.0925034,26.08,False
0.0167708462,0.0375007522,28596.0218477441,6169615.632599858,26.0,False
0.1838886721,0.411187571,92860.0690454924,46430919.66200302,20.8,False
0.0345585074,0.0772751717,58775.5195959802,53131993.80032598,24.43,False
0.2658,0.5943468684,86788.0965328258,19095762.680312514,20.0,False
0.7154099509,1.599705282,97409.1823243358,25663970.43816968,17.85,False
0.0506471459,0.1132504611,36624.5946291092,6917579.984795781,23.6,False
0.2719912773,0.6081909854,44238.8520846738,28144359.2518905,19.95,False
0.1214940408,0.2716689341,60027.4526144566,42849427.948293164,21.7,False
0.1460679643,0.3266178974,50887.9244594984,56767967.69694921,21.3,False
0.0116025908,0.0259441818,16493.3797394234,3354275.392774594,26.8,False
0.0246919266,0.0552128263,57679.8707994534,65794703.950658135,25.16,False
0.2221032822,0.4966380371,57114.4430257128,59268870.41778953,20.39,False
0.004411182,0.0098637028,10162.1692393073,17596567.521389004,28.9,False
0.0373727432,0.0835679943,38360.169246344,16078182.72561082,24.26,False
0.0110803882,0.0247765013,24894.3993364448,55249622.604445726,26.9,False
0.1375798959,0.3076379996,54690.317669457,59065978.127084576,21.43,False
0.0366906138,0.0820427065,54159.5236119757,70955245.40334836,24.3,False
0.1272198785,0.2844722965,54369.1313637458,18326794.26357605,21.6,False
0.0178055329,0.039814382,34521.2442792598,37488336.47370839,25.87,False
0.0148099972,0.0331161605,85501.1743145071,47181956.51509215,26.27,False
0.0327005439,0.0731206391,68130.0052810294,50456715.269398205,24.55,False
0.3503926411,0.7835017643,37510.6616551598,68923124.04895896,19.4,False
0.0160160338,0.0358129403,38303.6738567555,49978898.17663951,26.1,False
0.0152951935,0.0342010925,24334.5764904341,2068078.548824731,26.2,False
0.0031085294,0.006950883,35928.1999063597,83899.706461663,29.66,False
0.3346223745,0.7482383761,44393.7611402132,27893877.42533349,19.5,False
0.2315021222,0.5176544822,77170.2130394467,57846559.6031336,20.3,False
0.0152249185,0.0340439527,70528.6182618583,59086342.04737961,26.21,False
0.0183888672,0.0411187571,15121.20409289,29303907.46660516,25.8,False
0.1338304618,0.2992540101,70568.1538601987,72675999.64527583,21.49,False
0.1214940408,0.2716689341,45982.2072273523,31171648.123314984,21.7,False
0.3669061375,0.8204270649,36893.6689726361,44447072.62771561,19.3,False
0.4619074603,1.0328564805,103159.5672908077,70439653.00836085,18.8,False
0.0192555078,0.0430566244,54233.9075007601,46845334.14061896,25.7,False
0.008405334,0.0187948982,41047.7716575727,3193217.443305161,27.5,False
0.0040230458,0.0089958039,39755.7240484669,16601734.116236782,29.1,False
0.0231502122,0.0517654482,58941.0941401872,3540143.266356094,25.3,False
0.0066765941,0.0149293183,35873.1290122963,34763062.544063635,28.0,False
0.0127219879,0.0284472297,97194.1403189448,44934892.91116717,26.6,False
0.0052790403,0.0118042929,19369.3152203935,41392649.93398712,28.51,False
0.1254743564,0.2805691903,62325.6152169636,48445643.99585417,21.63,False
0.0201629919,0.0450858206,54213.3719572648,33810123.37913407,25.6,False
0.0133215567,0.0297879063,68863.9500950159,58167374.55411559,26.5,False
0.5815070396,1.30028927,152327.0480070002,71906234.88915779,18.3,False
0.0278326768,0.0622357573,22368.9508993371,11254051.397935838,24.9,False
0.0649463841,0.1452245297,68567.607912937,21199647.883235995,23.06,False
0.0530340723,0.1185877909,45503.7940009678,53995732.66218468,23.5,False
0.0127219879,0.0284472297,38346.5408799359,33167173.24604777,26.6,False
0.5182686946,1.1588840318,58093.970065659,15939243.180255774,18.55,False
0.02658,0.0594346868,27559.8939079484,10901552.799911026,25.0,False
0.1460679643,0.3266178974,52666.6511091899,47280329.86035568,21.3,False
0.5303407233,1.1858779086,68993.4068643629,63451832.5301412,18.5,False
0.0080270317,0.0179489885,32116.572509782,51376298.85157025,27.6,False
0.0073207399,0.016369672,41714.7997870602,58355461.33810385,27.8,False
0.2424124811,0.5420507863,143871.4486603786,69747310.17645623,20.2,False
0.0058150704,0.0130028927,32230.5644516838,297448.915591584,28.3,False
0.3009920165,0.6730386097,73490.0689941091,39545453.23860888,19.73,False
0.0732073989,0.1636967205,32657.3102929953,9926544.313928222,22.8,False
0.2390864572,0.5346135707,37573.4908305706,30725899.32364245,20.23,False
0.0253837029,0.0567596853,33102.628153868,67131650.06187128,25.1,False
0.0278326768,0.0622357573,58441.6053853402,15348084.63759198,24.9,False
0.096506147,0.2157943048,86544.100848578,35474809.16217383,22.2,False
0.0192555078,0.0430566244,35609.5163972764,29695493.923610363,25.7,False
0.0366906138,0.0820427065,47730.818864435,51658017.35665409,24.3,False
0.022108281,0.0494356193,21695.8769771052,13628567.36061238,25.4,False
0.0139493823,0.0311917671,48099.4959374852,2009566.333931631,26.4,False
0.1231841913,0.2754482254,78912.7322015718,57863977.67209217,21.67,False
0.02658,0.0594346868,41848.4835029142,34810229.22657636,25.0,False
0.4023045798,0.8995803882,39720.7955576052,46238445.63624104,19.1,False
0.0163137941,0.0364787526,40335.7889059916,18447994.65806415,26.06,False
0.0439091446,0.0981838322,24108.9926862812,33966121.719203085,23.91,False
0.0880146521,0.1968067451,74796.5303121424,52996827.517166585,22.4,False
0.1677084622,0.3750075218,72947.2067081118,59313168.93513968,21.0,False
0.0068953287,0.0154184238,52066.848566956,45361658.35448797,27.93,False
0.4212646106,0.9419763057,49347.1321653683,26031771.791271247,19.0,False
0.0211132445,0.0472106499,27058.3116527251,13535841.02078583,25.5,False
0.0468333233,0.1047224945,37715.9072475085,8712899.804005846,23.77,False
0.0076657557,0.0171411509,24073.9962771068,61735501.58307409,27.7,False
0.0115492818,0.0258249791,54599.2479041897,68417939.37226458,26.81,False
0.5553349116,1.2417666126,64398.3274235146,25829009.80031108,18.4,False
0.0766575574,0.1714115092,109034.2138277653,62652236.8666807,22.7,False
0.1043650238,0.2333672878,42091.244065039,61847371.39385264,22.03,False
0.0400456158,0.0895447192,49359.5554452444,58724848.96717977,24.11,False
0.0211132445,0.0472106499,59363.0595131296,41302064.54911729,25.5,False
0.057089334,0.1276556316,68153.6756979072,9846341.155874472,23.34,False
0.0368599699,0.0824213984,20273.4741945601,2943434.971830612,24.29,False
0.0836671502,0.1870854353,21774.4813219681,17394704.583707955,22.51,False
0.0133215567,0.0297879063,35736.6204833881,2816906.05081098,26.5,False
0.0040230458,0.0089958039,49852.2985266298,45399782.68350727,29.1,False
0.2111324448,0.4721064988,46078.6982916161,38216966.483029984,20.5,False
0.008405334,0.0187948982,25964.6205075489,4094718.607337758,27.5,False
0.2538370294,0.5675968529,88662.7281591569,56051804.56076215,20.1,False
0.04411182,0.0986370281,54664.3262639563,20129231.90456135,23.9,False
0.0530340723,0.1185877909,58423.2626262118,8238767.44142333,23.5,False
0.0242412481,0.0542050786,31161.9007743103,8578516.396419736,25.2,False
0.0105816886,0.023661375,39152.8007190202,32430474.0173771,27.0,False
0.4212646106,0.9419763057,99268.9737153005,52945808.50998392,19.0,False
0.0305179233,0.0682401509,43986.6471806694,3259496.28593569,24.7,False
0.0101054342,0.0225964377,33938.7051700146,3155849.720473175,27.1,False
0.0046190746,0.0103285648,66832.6136582423,71685652.66528513,28.8,False
0.1543671822,0.3451755128,12586.7713386128,41590772.147009246,21.18,False
0.1460679643,0.3266178974,58468.3910157661,73075136.68077461,21.3,False
0.0146067964,0.0326617897,81840.4458246378,65267562.85442301,26.3,False
0.0421264611,0.0941976306,68699.4344786786,73614724.3646731,24.0,False
0.0201629919,0.0450858206,15153.9325744498,13791088.69140594,25.6,False
0.0167708462,0.0375007522,59765.0521223952,45404991.7561396,26.0,False
0.0242412481,0.0542050786,37745.0063255585,49210286.80513937,25.2,False
0.0384197891,0.0859092601,52113.879784215,43968860.13282672,24.2,False
0.0225193047,0.050354696,86025.5012750087,51432806.14084982,25.36,False
0.5303407233,1.1858779086,110427.1588912604,66077361.85556666,18.5,False
0.2016299194,0.4508582062,108743.7754493993,71627757.76600258,20.6,False
0.3330849243,0.744800533,79535.640730387,69465521.00133859,19.51,False
0.0027832677,0.0062235757,49953.5438251064,200318.264874363,29.9,False
0.2210828104,0.4943561926,19214.6437051973,40189090.6691893,20.4,False
0.0350392641,0.0783501764,43873.7427083984,10159955.587378684,24.4,False
0.0934447651,0.2089488469,42730.5115690218,50591583.41896248,22.27,False
0.0732073989,0.1636967205,70448.1776202917,22286528.438925177,22.8,False
0.0391340663,0.0875064325,61570.4480748731,71919601.59348036,24.16,False
0.1058168859,0.2366137501,51427.041484775,46578383.80262342,22.0,False
0.2645787599,0.5916160926,35617.1733541799,72992054.94554652,20.01,False
0.0305179233,0.0682401509,24907.6519344429,6192492.82703046,24.7,False
0.229379698,0.5129085974,50163.9025192553,34747395.89216809,20.32,False
0.0319561887,0.0714562102,26452.816369047,24041032.30439976,24.6,False
0.0608912622,0.1361570015,24998.0669482565,39375742.0097863,23.2,False
0.0334622374,0.0748238376,56669.6975344301,10109394.439436937,24.5,False
0.204434871,0.4571302686,46823.232586505,37942091.28762992,20.57,False
0.058150704,0.130028927,20750.2285975336,43673973.02091973,23.3,False
0.2658,0.5943468684,73686.5779953733,57344786.31138735,20.0,False
0.0242412481,0.0542050786,36733.6724834012,6008571.461094252,25.2,False
0.0608912622,0.1361570015,56059.1971328203,17370823.55765008,23.2,False
0.1010543415,0.2259643771,45685.3755746855,16007798.079679418,22.1,False
0.4212646106,0.9419763057,98033.9242522406,72510806.03277068,19.0,False
0.0880146521,0.1968067451,97335.7721073385,68931977.44538279,22.4,False
0.0350392641,0.0783501764,45095.9995912835,4322540.859485657,24.4,False
0.058150704,0.130028927,24832.7195404622,16562765.995391537,23.3,False
0.0969515991,0.2167903661,48800.261642135,64080705.413901776,22.19,False
0.0088014652,0.0196806745,35389.0306247054,35550543.26337878,27.4,False
0.3285148278,0.7345814866,35465.9376279603,42819042.51156621,19.54,False
0.0127219879,0.0284472297,35860.5897081038,22154249.319857847,26.6,False
0.0152951935,0.0342010925,27506.2918720245,2973602.249983758,26.2,False
0.0146067964,0.0326617897,25397.7955247196,31421960.111410186,26.3,False
0.0530340723,0.1185877909,91484.0714821277,67638724.74309544,23.5,False
0.4619074603,1.0328564805,54063.9339031962,59768465.80390517,18.8,False
0.1058168859,0.2366137501,87775.326206194,71228382.92972966,22.0,False
0.0350392641,0.0783501764,32028.0534666386,22865970.087456115,24.4,False
0.0037303963,0.0083414198,69626.7704545474,45069116.89230322,29.264,False
0.1756123185,0.3926810818,86278.8097736665,68923383.13751,20.9,False
0.0225193047,0.050354696,40731.0394260157,68916949.03783982,25.36,False
0.0802703167,0.1794898848,13567.3813133425,45614323.74147508,22.6,False
0.013018321,0.0291098508,100230.6184565594,66018395.29698258,26.55,False
0.0334622374,0.0748238376,64518.8403254083,10013660.613951476,24.5,False
0.0305179233,0.0682401509,5926.9284422032,16635830.02893336,24.7,False
0.4330668855,0.9683669947,62007.2624371234,59967532.74243613,18.94,False
0.4411182,0.9863702813,76526.5606614432,32838200.85785277,18.9,False
0.0350392641,0.0783501764,37275.3137834179,36354344.61663795,24.4,False
0.0242412481,0.0542050786,43467.3458948804,37142332.14361708,25.2,False
0.0182202771,0.0407417781,38436.2999004629,18850448.846812733,25.82,False
0.0350392641,0.0783501764,61660.3183297891,51985002.87569848,24.4,False
0.0228325794,0.0510551996,65547.1575321926,43629631.18002643,25.33,False
0.0256185754,0.0572848762,60881.2802403811,48322795.7957878,25.08,False
0.160160338,0.358129403,80015.098017488,71353360.71531461,21.1,False
0.0766575574,0.1714115092,22969.004663887,38959880.17177812,22.7,False
0.0667659413,0.1492931834,86914.4185469164,27129591.885681417,23.0,False
0.0584191154,0.1306291133,54184.5012038796,26121932.542587087,23.29,False
0.0201629919,0.0450858206,40106.0142064948,14048303.03546422,25.6,False
0.2968622513,0.6638041738,66700.9807798691,70279537.7797888,19.76,False
0.0287445144,0.0642746882,30520.230483964,14794736.986490255,24.83,False
0.009830033,0.0219806221,57376.4125463078,54030380.17214752,27.16,False
0.3552670883,0.7944013596,70339.3613368272,63378220.92351582,19.37,False
0.0732073989,0.1636967205,27851.4263091228,24785597.583552264,22.8,False
0.022108281,0.0494356193,26586.7457656442,1418644.963730933,25.4,False
0.1058168859,0.2366137501,14869.0135409548,40869707.9452444,22.0,False
0.0506471459,0.1132504611,33446.0922373917,18034284.20198421,23.6,False
0.0024805899,0.0055467677,38202.053181863,33035458.87389948,30.15,False
0.1394938229,0.3119176705,48793.1664328996,29309230.54777422,21.4,False
0.0608912622,0.1361570015,89356.3088287669,59038462.112142295,23.2,False
0.1160259082,0.2594418179,12570.7319228539,47261299.91922721,21.8,False
0.3065878759,0.6855513317,5315.5891036311,62720508.99621047,19.69,False
0.0880146521,0.1968067451,69847.9654449341,60380086.0739514,22.4,False
0.6376097899,1.4257388333,58490.9859743824,64579372.14131982,18.1,False
0.2016299194,0.4508582062,60602.577883947,65593088.04393981,20.6,False
0.02658,0.0594346868,17733.555317028,70053771.85508256,25.0,False
0.0384197891,0.0859092601,34450.7277244988,32001431.111043207,24.2,False
0.0174002295,0.038908096,17882.7144178965,16414751.813322715,25.92,False
0.096506147,0.2157943048,43189.4312949521,21850875.16175088,22.2,False
0.0160160338,0.0358129403,27685.9060763338,4497061.255914473,26.1,False
0.3195618867,0.7145621017,78215.6121645434,66852323.896004885,19.6,False
0.004411182,0.0098637028,32448.9046051857,34622307.62855613,28.9,False
0.0421264611,0.0941976306,62860.4630616488,46056206.513312764,24.0,False
0.2914439045,0.6516883822,50150.7760183301,49980325.59463569,19.8,False
0.439091446,0.9818383215,76723.6258384434,38651996.01188532,18.91,False
0.0802703167,0.1794898848,25664.8112888178,7061348.863549953,22.6,False
0.0468333233,0.1047224945,39407.1723384696,33765608.60310304,23.77,False
0.040230458,0.0899580388,24198.6594742902,15378658.79203195,24.1,False
0.1010543415,0.2259643771,68068.7941031626,59363913.0861558,22.1,False
0.3703010782,0.828018383,47880.2577124904,37520073.6468691,19.28,False
0.1460679643,0.3266178974,111587.4817747603,62935286.55345096,21.3,False
0.0201629919,0.0450858206,22200.3735135541,9137860.573421896,25.6,False
0.2658,0.5943468684,6894.3220777494,43882970.20622215,20.0,False
0.0334622374,0.0748238376,40989.6447974165,74379725.78997226,24.5,False
0.0152951935,0.0342010925,76071.2773094118,27730953.227476016,26.2,False
0.04411182,0.0986370281,28546.1533942593,34482059.26639625,23.9,False
0.0921626549,0.2060819612,41610.9049809923,42006054.846783295,22.3,False
0.0248058993,0.0554676771,17852.8311838803,8245804.22603239,25.15,False
0.263363131,0.5888978636,47708.8623693004,38794605.34258933,20.02,False
0.0167708462,0.0375007522,20790.8075819319,11606123.178277751,26.0,False
